company_code,year,oil_production_barrels,gas_production_mcf,coal_production_tons,flared_gas_mcf,carbon_capture_tons,scope1_emissions_tons
977,2013,6555653.971088704,28475182.237378355,179957.7763397817,8654207.189715508,276312.72619068,4889422.241240263
651,2011,6723929.227470097,22880243.16465822,499949.84215114557,5106332.762361557,103157.91728161249,5472133.244745849
480,2003,10124386.744880166,26879020.480676945,172871.46016569395,6050204.472861647,122892.87836257384,6797220.017676841
10,2016,12728813.870417252,21105971.7853928,406859.891696049,3821709.9769949154,187012.47290129587,8019880.126894433
726,2022,7190793.356675295,19252601.013504498,392188.6750644248,5714856.454308302,427734.0650737637,5256875.297180712
505,2011,5609717.195595318,20569548.020067938,361463.31903634284,8035770.791619493,231196.3058510187,4456589.404616906
785,2018,10455342.76582615,16404509.889535498,334718.1465007714,7410337.7600046545,463159.56562573026,5945360.907856852
836,2008,11915971.1410201,23159447.81987583,54332.69628939719,9900303.778658638,396692.3074936992,6402913.916666419
560,2008,7443654.91292717,27943498.0334136,497477.9718846949,5460840.722486354,430751.7067899265,6034874.897295755
436,1995,12397677.87750638,25647068.929755807,80521.40826545472,5767297.598439969,67074.06726053056,7549809.560159248
111,2008,14506437.849446086,19240000.214745708,298067.0089367021,1474534.190655473,74393.27248933374,8070519.835229518
153,2002,6370744.426854729,29078381.716539618,124573.90285497077,4504445.2526667565,118313.14572338058,4868898.770758554
635,2015,10110290.653086953,29708461.882362194,84388.75903593129,9298938.907357397,331310.51221443113,6294860.809356138
917,2011,5568419.506815826,19862012.194604006,279732.6857261906,4154285.843224816,238143.50384158772,4288283.564088225
869,2010,7066610.0723071555,27292796.826255627,418172.0825608668,7895006.507356142,84906.69451886645,6039494.931316878
102,2025,5898193.534610732,10095405.123562498,188472.82823110768,9798394.727976587,372891.2854876363,3880958.597966254
753,1991,9040066.230802026,11333111.83493347,38584.446815879244,2141637.5287347743,258737.75860133907,4465448.831886271
833,2019,13208317.903747577,10447788.178575559,311879.4564542281,4005937.517663567,365498.31329531583,6687237.656142139
191,2016,10771304.505217813,25463259.946952425,383215.12696169753,5269367.730706051,454736.2134345277,6809569.027455338
729,1996,7225848.3716543075,11595582.228864698,148042.25345089333,3136374.9114251854,457373.9366386594,3762143.2026148755
563,2009,5401106.470957231,10341010.921283571,345294.83756017394,1111927.2996419426,150558.80912418407,3731332.9503772203
804,2020,10533981.95286753,12948375.467105191,37895.16122150138,5217437.2865731465,79267.44057825975,5355526.212796714
81,2012,6327967.14990571,16125895.825970873,180714.1941840883,5829545.587899575,216913.18161012264,4106267.43915854
489,2002,8427340.273637572,19294013.63794914,237065.69585632283,6628910.069756884,41940.385080871725,5337079.409086346
895,2006,10101922.58913606,11308065.694322342,390981.82498570514,8444935.874519251,21984.779177489145,6619089.117976766
88,1993,14037325.356861925,19979644.67101847,169070.85457928438,3277382.9332645535,489057.37285137415,7177562.2242784025
194,2003,5818233.27088717,14961229.220892008,226849.8961983162,1549324.6173866298,485912.16591353365,3580140.1142751183
104,2009,11686075.922668304,15487429.901952446,314177.0089351311,1808513.907619195,175890.23940825337,6314641.354826176
783,2002,5140812.855048785,26438045.03295726,312039.9809951754,5476685.454880703,410262.18642756104,4203853.0551150255
96,1992,11299085.523602959,29738471.521046765,258880.10170170155,9300128.311475761,111712.81716271424,7822862.57409434
423,2015,10515324.893305935,19277280.585232355,164237.35487523262,9839897.356350718,208646.16402471293,6415567.883125644
891,2015,13118666.200900678,16435413.90308993,334962.3230477898,2845461.6263823383,363224.9988490289,6819007.489663951
198,2007,10316624.728644792,28628963.523191374,418577.1725506694,2367706.504308428,275271.43111917155,7174696.633082424
1,2021,8526165.997261375,20008968.92932633,76907.04500306355,4181246.287266383,410559.08151783556,5010398.080997213
407,2003,7427508.713282266,24607071.423614427,170230.89142402436,5175007.010136185,490019.50896489824,4845532.550576775
378,1992,5852497.41782073,18274800.619197674,334374.20099789643,8272587.546874261,4508.82224156851,4941261.727213491
167,1990,10346126.742964312,14050971.55316319,377887.7459435984,7971461.392104704,462260.30852467613,5942326.476528734
509,2015,13883219.266485685,23097702.251352515,390729.8230526303,9303994.8445366,206723.62709186715,8772921.524101181
638,2013,10147444.939556895,23296852.9907344,326636.0097436663,8722906.648519276,203974.58216960347,6486444.916690154
313,2024,12391028.574658923,19203677.001579016,239135.1056061157,4949132.280024577,329.73197154417824,7542538.466454049
593,2003,7984349.382175757,15398992.701616727,322899.8022137254,1171205.4983989126,417175.0365325557,4727433.557271717
418,1992,9481308.598747678,26636269.841254976,67522.26407208855,3129305.9673101935,379494.4477248809,5295312.078486525
763,2002,8246032.034459314,15506362.487711547,103880.60911295527,6490489.906032938,447005.1977319527,4396676.889976512
681,2003,6092661.113548974,23180479.725335844,463765.5203217881,5513449.3731450355,83680.4461918349,5246522.238096391
477,2010,9169886.03283505,17679712.477853935,461085.4914250925,3161442.105516113,107556.2955300754,5829243.481516336
73,2015,12642872.318372164,19449613.558754586,361941.912471672,2184393.0821009455,151765.2909195721,7710831.393439471
141,1992,8949749.995445171,14228053.23000944,163523.6045143485,2944109.2012095544,265103.4348526135,4774474.400070451
582,1993,11501792.222182672,22989598.909587305,324420.002222367,3337704.2602263656,172558.1687267811,6969416.909226592
262,2025,12586154.840508603,14516516.672383696,343895.8046667462,8805615.939752389,149863.2628640399,7513452.556652415
340,1990,8227362.272163227,19714280.93215227,257557.468439279,7392357.452031342,91346.98466452051,5696294.611883372
308,2022,12975145.596054768,16569187.862928133,374262.91344478587,5970992.122902691,79600.49879802378,7738192.966876462
245,1996,8389257.169697097,29272114.655692432,14845.464209242598,1188469.1959777519,236469.87016926895,4897392.49534051
515,2000,7561070.604604561,29644421.91787095,128110.39808891944,8390767.268154733,222950.0128289395,5437454.1769753555
337,2016,7224461.67759865,25069826.146760873,397225.18556996144,5972172.686079891,392565.6431686819,5322979.764518408
575,2003,6999041.4572483925,29678349.897095446,469350.2218446922,6646063.918792143,411913.8213459834,5535416.098458981
561,2011,12371240.728133967,12271012.856154762,438043.9124590833,1590820.1429836624,350306.9881062911,6745783.365985855
76,2005,13875092.610569177,29846493.080268987,358246.68448429415,8333650.437448453,415601.55188056955,8651174.420825843
880,2001,7306484.741852893,12071118.327416884,82748.40187284349,8488252.996215295,54425.96324015625,4278068.122185606
175,1999,5852402.977961539,18309035.473581754,184359.75780931496,8950078.07902366,228879.83961313346,4131048.560713188
109,2013,8137669.762884384,14778951.403089073,25106.34430570785,5752805.437016642,143226.56859749672,4373228.74249371
183,2007,11578472.389213586,29076919.268103823,319930.90169003425,4546400.408807837,125898.68167245378,7121667.079571086
192,2011,8685200.922260389,22715798.69598283,224931.61780831587,1657416.9874795203,356347.5174856909,5496573.827312455
65,1998,10491765.392112188,21942550.676468834,286505.9384971316,2744965.5691863755,415614.34124935494,6370144.881154635
849,2006,12443049.656751953,29948770.097746532,489676.4568372517,3030120.014040725,57368.65063066166,8093117.584750394
963,2002,9084785.311550485,22248522.07781508,201126.22251084915,1564209.6779064024,62049.70500676926,5686300.728764311
474,1995,14996948.313711949,22923197.618720677,153355.0769975884,2389376.549751805,319701.7174229728,8131661.443282309
783,2010,7979492.602355025,10895485.985935181,75302.29729588484,8981231.706011485,72149.48712097519,4612130.864642566
100,2025,14782483.51872617,27181012.040670745,71804.91230283114,5908623.085215894,384192.3548124436,8164700.808150267
544,1996,7030296.65233114,29401788.634842478,259286.82931282555,7880421.5648282105,414347.56489133975,5513450.042263377
864,2025,6109317.432642898,29206223.010473732,374614.0473880176,3475214.4707288337,261422.0039860653,5087083.630756192
128,2014,12508306.25094368,14422112.190761376,282231.23164575023,2211383.186591521,454201.27297332423,6795260.833448665
452,2000,12023096.566511981,14518306.879403181,436646.3326001573,4359284.481587009,10175.44024172784,7085286.469396126
914,2003,13111693.472424645,17320942.504263565,157936.21176125706,8136866.713336361,113205.24404086407,7637994.695629735
369,2018,8435904.217333049,16204201.418351337,297523.29583865,3675981.768222835,386469.63999958953,5235562.380998412
851,1999,14308076.538529838,16112292.947949912,330620.85554775235,2840814.0295745973,478650.2685545151,7797326.95885177
43,1994,6194814.283730788,22104334.342701826,140345.13836281322,1201573.9814564951,480289.7631052789,3611777.479374841
884,1997,5302771.013311261,26112160.136738993,198152.05304741045,6616100.760871391,199.02188434439694,4657374.648476825
419,1994,8005638.851119716,28735363.213492002,295469.9371503395,4922395.917253924,315931.7459853479,5655471.481540316
488,2013,12973244.634002503,11357209.571546648,10465.324533023624,3328811.096965713,13664.499851738232,6470975.004523364
78,2015,11729823.072736481,15559569.527682303,443305.4572992926,5677787.387272445,350162.9073522293,6692085.084525682
826,1995,9362087.64222623,15100275.468859099,55532.024111242914,7305615.9903196385,384020.8774078744,4901593.5293783685
801,2005,7562536.141943354,17148793.271476742,23778.949942358628,3227201.324348928,428831.42308872857,3942654.255820507
270,2025,5592727.867679772,18486685.26229142,107517.64335237184,6478935.5700476905,264721.7091630905,3878877.488729558
674,2001,8375055.784474725,17783429.434060432,251158.98154624467,3341375.7452632943,425056.20580339944,4991174.381374945
701,2000,9600197.677547496,29042944.187623996,164348.70190791666,9879947.810961494,461921.70751618687,5935368.951976603
759,1992,11870238.380712053,18742581.121687718,220072.80395270663,7591512.43754207,266614.43285934685,6742092.967778277
900,1995,11459719.54946431,21031851.42169716,42135.54953894355,6423923.307748217,262057.6102045586,6568944.387124713
728,2008,14473449.02931878,24972665.609718133,116552.31486128709,2550976.916953195,252928.49104654297,7515066.125377584
315,2007,6003959.190528611,24501695.93973043,48830.39814619244,6277545.007389544,252318.16186263994,4041935.407024316
925,2005,8363401.228791364,21659291.333891377,114853.29327062682,8204104.7034081835,387267.08505674923,5058626.279335984
851,2012,9815780.819368985,27216640.469983798,351654.5134212637,7633966.418380735,33664.96275915221,6831724.576468523
902,1998,11706957.938539892,22483626.178816557,287645.397370707,8002226.7824265,226245.30404067432,6947953.105655227
889,1992,9954516.914414063,27495176.94777199,166985.46227067136,3860196.3556915116,261993.31448072277,6037007.567913239
993,1997,14127582.319467386,16055315.011650074,130613.63345608195,3954372.123633031,107227.87031420945,7427588.717042617
945,1993,11086723.455998136,12640473.538266713,498763.9163615997,5849955.649152035,270638.0209318401,6895935.337919428
168,2001,5396654.096912152,26390409.130985387,383933.84179725364,3507922.361166909,227829.93689848046,4755096.095186559
339,2020,6136559.690661343,17650358.15949819,411022.09471783234,2017118.1825080288,368791.2335240957,4224165.4319111435
193,2014,12534955.614805585,23021691.432824805,13182.318176900853,5150096.959393838,176647.1749108155,6876376.144149313
453,2005,12157876.963462941,24746223.92939187,29793.396989562294,1017317.591947579,474886.5764976169,6136628.829874878
283,2003,6534970.018257052,16534209.50854498,356307.23528127803,7846824.688657406,206865.1744098955,5013931.718601068
336,2002,5589086.61065666,20103267.77140078,95916.4278056015,7747182.2734257355,315446.21355314215,3824701.808327602
390,1996,10787178.554398686,27898530.30279008,212827.71760363434,5967242.935323465,110839.80088108359,7254260.624075417
1000,2001,11357388.320267335,27595864.704769436,92083.29017803074,7728570.949027246,344328.5107292625,6800647.2800904615
525,1993,6352996.375128349,24987141.55025529,88535.95284325311,6620754.337065464,256926.50528726584,4411199.875279421
240,1991,9736193.210408153,25254790.638870046,54538.47584466975,7277097.813595515,171118.1719880423,5954028.118188408
832,2024,8058315.291184129,27953688.98162664,297130.0552081186,1581902.5074195382,173955.249970571,5455649.554674773
958,1992,14313056.456368877,24726647.745798323,369650.6865105381,8931389.126915038,187727.19172065676,8919975.408817993
483,1993,7191998.033894045,16791707.18606991,28422.30114627209,6795381.3453796785,218726.69778750825,4456600.613857194
659,2001,12332607.259032996,12415653.592800373,137775.9209779888,6495677.337053113,123824.38570057375,6593670.752696267
716,2008,10181339.133443376,18437681.999494746,329184.1993221966,4485168.672073935,138700.52249138735,6638490.597219243
592,1999,5115210.120260434,11746868.317073526,196158.01123176242,1253218.7123417421,479181.41160883754,2818203.276355211
891,1990,10169985.832126178,12315415.539815769,352332.9437428281,9113155.604514576,150630.85734040805,6402066.134920469
555,2006,5994721.499195015,29003441.856731392,379614.1066618332,9870987.042153267,313454.0449245305,5467327.874700416
458,2005,11590621.958253115,23517739.212049797,16147.0179603595,8270079.7930304585,172670.18353472598,6493228.743676465
89,1998,10655235.303815722,27032174.00940598,190429.8891463183,9235352.472534709,405419.773628743,6567313.941910329
660,1998,5104272.273334745,22857983.865469813,364569.47484762373,2088616.991192816,347973.051983024,4301377.663070857
95,1998,7046928.295829813,18370800.568001423,189207.99177854246,2158076.856813236,164113.64068992474,4510524.881507297
452,2001,12762250.528720226,10503175.649231656,2916.6014929244975,8916456.09802974,358311.94872278825,6414547.405295211
428,2004,7757726.143020212,29116740.73950075,168151.466187827,1517553.3139199587,378372.1871476202,5155109.166306465
151,1991,9992834.011630531,11418649.441051625,436326.3782187648,1838831.7173583193,69145.80919935681,6112620.30261197
514,2000,8119986.144091837,22203261.320396654,475969.4468462549,8351626.636135686,289073.1898391691,5817058.120522078
376,2000,14215268.5639754,12044064.234610308,280258.3213062266,6012772.015756206,403879.6516576906,7541201.95975322
22,1997,10365770.177834341,15682953.571791366,153180.0515205129,4525543.660811257,25174.452259883572,5841448.511472623
883,2021,11961735.148560207,13716349.145975895,233032.12408988882,5981035.9114968255,253933.21125532308,6551381.236864549
313,1995,5834761.04697108,21074338.303177536,118101.76351533619,8908729.248071283,419917.44262008404,4199400.897812309
997,2009,5403359.875327521,27741506.902442,84062.84712458606,7814190.774684908,476381.3542821672,4212726.55127038
840,2024,7592281.95067131,22712446.155954324,246767.63821601632,7224466.070476278,327992.5644769548,5314837.654006268
519,1997,8091342.922536541,23283760.39012521,368341.9944303559,9791970.309973544,163902.742337936,5918086.414317291
206,2023,11876805.411799017,28178629.92426605,111232.41301893543,5691760.887072354,302421.997796569,6819206.532571133
952,2008,10691305.027124412,24988504.559422106,454768.65649585286,1056916.670086864,13681.66961878231,6875148.97282708
375,1996,8745796.069349853,27319116.727680653,84113.8193753334,4861295.89516459,227930.84871289,5554422.818049244
451,2020,11541174.841780107,18327841.837197307,279205.78823210706,1869147.4790607882,363663.69564274786,6674007.853421086
626,2007,6635657.473362871,27307126.7554424,388191.62926816655,2048084.054852968,18103.553191912146,5571181.890558619
784,2003,5634896.9481470585,22917227.77131689,106694.2413444698,3294108.2083674837,301616.73332286265,3839985.647669657
595,2025,13545050.923182005,12712155.654826762,148222.2234838602,4432304.807183613,294161.0249165234,7155659.124098314
179,2006,10639461.282688776,10774250.167341322,25742.124416642753,5334396.246109626,94836.1893869008,5662444.922973463
210,1998,11490952.736374212,14880688.273715688,471974.1984301532,2528380.590353381,284611.3650990387,6697340.615207926
500,2009,8072422.507495741,17566992.976533823,243486.0966886681,3805483.4127727803,204725.1272540528,5077227.426567573
464,2017,8719549.577376997,26751357.321617134,32153.087526848532,3488854.8096393077,239414.50973585816,5137275.824578918
840,2009,5823674.471529758,24824891.140505932,415063.40658449254,4287227.066885898,162703.24734782404,4732433.020007177
124,2025,13569881.878017735,29107514.55613835,284672.0795248194,1971914.992409559,405172.31378909235,7793450.1152860625
993,2016,10924394.500789348,21183495.974930122,27642.358769234266,4576068.608812919,182826.3416362665,6152364.420549469
113,1997,5836276.631799406,24954833.03215989,225448.28530734484,5989154.385361403,395405.0202918668,4443554.746045367
12,2021,13045295.997250006,15505667.704852495,217201.5213182883,1872533.1079759833,38286.52632430613,7365351.100247136
126,1990,9441153.695169745,23591557.85790614,73040.86671991117,5686932.05372202,139289.40645097682,5824397.72223165
565,2006,12651013.501700133,24123024.05072572,210186.40454364102,7803215.716641294,201335.01077347455,7264593.8418922275
331,1998,5126198.62089148,26968306.568391226,141403.5079324759,1074157.1965949961,202289.80737537923,3785835.9111060062
901,2009,5287396.969721226,20728070.217501678,349970.94762813393,1427753.9703295776,220647.339505514,3978001.276953534
283,2021,6707829.587821446,22980102.95190354,2745.974919783345,5198268.612931107,326194.80419853266,4239226.4290706515
140,1991,7109165.561406799,14060976.202097977,53187.971711166625,8854997.99684842,287027.3477454085,4382474.507246201
401,2021,12639555.303101378,24735181.80252903,459324.4045239742,9980098.415008469,260523.8292319964,8031270.524076518
902,1998,12066941.64016598,26768234.452802703,216666.66366057075,1840544.355990825,418836.19241499185,7049881.833707169
97,2019,11160881.191298282,21874754.92372833,88090.98733742032,1165077.6306056916,98083.44946608254,6133579.378653537
517,2009,13848588.964833388,12313489.247483965,396613.2184345185,3058929.298888755,430119.40825328307,7258139.910195736
569,1990,7471487.836563663,16257147.12623886,425796.3000382207,5207232.170580362,405715.04410067777,5308288.437626334
924,1994,14044049.039044483,19510293.0202258,105607.00675095002,6146163.205798819,97847.26648427594,7509882.5122457445
846,2024,14094710.692651823,23543247.828056686,356799.99620239274,9761364.20638732,312031.6633076631,8634549.561006505
69,2025,9342597.60186864,16406542.157304509,307567.8455834741,8996173.228193697,111638.80270717347,6230135.12465416
118,1990,5943862.004201689,26805821.026782285,372528.3556623775,6058888.275603072,471410.3213174385,4958605.072620694
888,2003,12265599.08189525,17435795.827308074,393949.2096199649,4255424.590869759,246474.81100813474,7470452.160609946
59,1998,8369286.726470792,10856726.958939215,330467.92819663044,3891674.067378591,101861.19563396201,5176904.53166676
33,2019,12949295.174367307,25879888.333396703,478108.4792302641,6153622.049745907,318054.88784190116,8297876.720487528
318,2013,6636902.839038031,22884463.390220825,432113.1796191594,7492175.571236778,353604.4902489303,5377019.756463465
50,1993,10395151.135743653,26039129.89461395,114485.74391901756,5334992.410715079,302484.8248650204,5962874.527900191
880,2003,10080737.30318211,16977796.26533787,456782.89813615097,3739589.0172150396,120843.48088292779,6302129.689404745
489,2014,6003144.905696135,10352603.843052916,179798.65055322959,6518488.221456504,367607.22239822004,3708897.170104671
19,1993,8633328.256726585,11475058.473156558,363270.92568494,6021477.834972271,464781.3791338872,4949162.694634924
726,2014,5847553.1344672805,12236015.614016544,424005.1583882089,4846315.077766064,476067.4114447599,4126244.917711829
197,1999,9647403.095122475,26102951.563114032,218185.21325716743,7735202.0942082405,339739.84089145233,5936575.89739378
891,2024,13429045.586137928,16028695.087203145,25754.273231191783,3539990.250363719,420122.63262851984,6391161.146193015
450,1996,7702047.633041317,29957970.188449256,474830.71724581625,5364325.014125293,489315.90523341834,6045754.205424916
990,2002,12648619.871874373,25167767.929937705,36240.02641217966,9463055.731636409,21690.40161354907,7588343.818752395
559,1993,6834274.156124564,22023099.061804637,174054.79558246201,7505458.186308606,238495.28634095352,4837084.641243774
679,2025,11737349.274906514,29672388.239928495,298223.64888582984,4491747.034506572,145704.03151791124,7474774.341451376
452,2003,14155373.999304496,16326183.766330358,58768.35381871653,5915599.594180778,237393.5865884327,7055444.706937929
289,2007,8239280.815657698,13312311.382423423,419103.16329463397,4649337.074612012,458458.89909767814,5188136.686132873
141,1997,14004116.380886182,24745459.393026307,101711.0778882242,2012932.1510306047,491693.0785777971,7013262.036324483
84,2021,10054209.265263945,15561667.575792832,493001.8316545387,4014434.810278735,452462.19521678856,5912592.982798551
694,2016,8168051.331656575,29220738.561335143,458216.72028254205,8743988.215303242,98558.72101012254,6341772.988115791
391,2012,13965082.351115314,29761386.245003417,302278.0436089317,5150817.961985551,401432.1464717859,8083201.527710255
591,1996,5320372.667697282,28528087.900507074,330005.04464368994,6261737.5043646,408828.31128400646,4403002.195207425
215,2001,5280188.512728104,28895235.258190893,266803.2340043368,2633020.8340871744,289689.6001739204,4256624.908315953
526,2014,10998296.04206333,22313096.348327197,195551.9843164163,4206081.93062263,357446.0280009488,6184920.328451139
215,1992,12967507.173302343,23842372.9913726,175854.04853695884,9362844.864048883,452678.6840564055,7297304.143362569
403,2015,12515463.074381063,11884923.155453889,445827.4533701311,3828209.458537887,497082.130794681,7017288.055588178
128,1993,5794695.033516055,25261003.194573775,288309.8630568839,3255049.5852743923,20034.821900439147,4723968.17206377
822,2025,14502511.935335578,14041267.261537889,411646.86610668595,1503098.3519544615,128581.46723096786,8372544.433451938
477,2004,12030635.376375157,26806521.194087654,257035.5219363592,1875077.3651307076,467288.03886929026,7217588.6255113995
760,2021,14491120.53727739,29230636.412220027,153512.46112102596,6263104.042773153,164574.65749662215,8809343.156197723
404,2018,8290977.589741021,14247552.583309466,45879.73831485992,6940295.189043042,53244.56948147288,4770122.40613203
29,1999,11939391.279828174,11560622.352112425,161848.40150415862,6774224.317549246,156633.02726226609,6120366.216832049
792,2010,13599387.467334852,19677802.785357796,440058.7570325492,5858463.905815264,259247.89088019912,8394684.794354908
338,2005,8804642.231542934,25830987.43896618,355980.5869418847,5418741.67866577,193045.6265578475,6162510.48786814
831,2008,14648599.187685702,25412803.39887046,392914.9549355063,1649268.2585047488,394151.5538143322,8476267.757628025
714,2018,7649927.912205409,23936370.113131683,386717.1080502786,8566257.981611557,305517.82718834496,5955004.277516468
361,2007,8156136.260212207,26413919.804694824,59986.208615738055,5617726.829858571,217452.27817396444,5258899.36942009
569,2005,14203285.766270388,13499767.051903054,79430.28302891497,2187232.0238544093,498630.6113816013,6825536.198959118
392,1990,14696597.465027032,23038755.15771892,158619.62441701093,2222645.101644449,442969.42100876645,7458346.211883382
218,1991,7851957.4830514975,22113586.317952998,150514.38933395612,5616608.695287575,431128.28576220304,4704651.009708097
574,2004,6363900.396428585,13068634.475193864,33040.519127865875,3201189.4043715103,283626.6337488794,3452204.662554507
669,2017,12590554.097105976,18288541.412770953,76735.75478460343,9297684.820573788,389962.6736089133,6854526.020553865
202,1990,14296652.663004482,27050594.38619095,428115.1417833898,5490540.379293517,167942.7262153565,9168727.855158368
17,1994,11007136.437018747,29436036.080963198,294522.41899085173,9805766.69849974,164925.27479465018,7722822.827964789
322,2011,11345189.544062467,23308603.551547036,171141.4963898208,7607428.316735355,446026.549917266,6896939.358766264
518,2025,12629433.341723002,28438820.839724887,263238.94893168774,8296290.00619502,298416.6733397009,8188676.829764932
570,2002,6530848.188414082,12640984.611668346,130656.69578914452,4499908.859510498,171793.39513391722,3964083.746036975
325,1990,14734688.964947393,29501210.512858946,291921.1586735875,2206187.016670412,422661.4553199213,8371399.115557537
412,2005,8643293.847285949,10670129.98361427,37315.441617949306,7207266.977419751,221277.01168303998,4717074.979166697
318,2011,11282404.259422626,20545185.469422027,451325.34948227566,4663640.807713393,199987.94149765247,6997945.309623141
681,2021,9686160.204999927,15820166.589416381,120223.29234180735,9539936.638719598,13085.5043332867,5792415.6616791
965,2005,9681809.797648448,26278182.135696188,409537.7509688064,2742690.179892189,339501.26089154766,6602896.045101427
82,2004,12027443.721197214,14350872.641950214,329999.4331622586,6638531.035397936,266321.2264578155,7214385.093259735
474,2001,14946622.988722544,10230600.734662775,261503.47121166694,8794550.634972781,155914.5600984994,8321501.62250201
468,1990,11590598.504959516,18292189.18472386,464898.2303588978,4625461.445025233,69650.71560872554,7028255.935851828
425,2006,12940591.315727353,11282159.953328896,78406.59016057683,9583008.573611388,91207.81210599655,6669749.593119966
945,2017,5276160.5726227015,15801851.383754982,59638.73513449985,1689549.248943423,112431.00739013101,3186180.929640865
731,1996,13104273.690648183,22874953.83333396,160930.06591171882,6282331.74049351,432601.7785588159,7132448.895894888
689,1998,7999758.817682971,15894063.53233132,415110.6132591774,7996480.4833570365,240318.03338760315,5336084.506227795
204,2011,6267018.450346649,14915864.546424653,17600.728095117367,2816262.234128099,347748.5555353474,3274932.199546821
583,2015,6133340.854477058,13109913.26140679,119702.85365466998,1520717.0691430918,230659.21063859845,3580873.3516148967
387,2001,11798748.141696267,12703445.481690368,212351.09584333378,1719078.507052783,236865.34457687082,5999273.59637581
778,1996,14976168.3604055,20517147.463628385,356470.49426910415,3873063.157366752,411073.93744058907,8625711.253024299
98,2004,11661950.983728997,23630140.458869427,149656.53380542016,3008545.328111734,385578.36512017413,6410024.092066471
345,2010,7623481.500667756,19054664.11471271,224056.223115357,3015011.3973657214,116069.08807636812,4734585.23350944
803,2003,7033059.710029397,12472061.980957009,168425.24543558073,5126688.728650469,312859.9046944268,4254470.225991221
208,1991,10259570.992680408,22955125.990430526,46030.12736285117,1764404.0132532604,340094.1075790463,5761894.47326424
514,1997,5650392.993507033,21142437.966432765,369337.99241562677,9959505.664049443,202401.72270845674,5099216.161611782
636,1995,8993308.329271872,17625509.105308942,230689.69822224157,7262268.65762379,34165.878676120476,5793675.192415821
792,2022,11662349.040057875,16600937.54252027,406256.0597640482,1272640.2146794407,185702.4193695677,7104242.596395115
586,1995,14676622.758084841,13663057.82300284,347346.45852706936,7227137.533760376,179152.59863928097,8342535.497711553
166,2015,9256534.478156053,12925989.176629137,28907.60009476334,8126450.042987824,345314.7905276221,4743923.667383207
22,2003,7002239.404073066,16775433.889373988,250037.95024813924,2716860.1686810446,404758.9074564077,4314457.3031304525
154,1997,13173624.033727843,10832622.482069105,495427.8118076868,8562491.187064394,198007.8784668419,7751522.653884623
939,2002,12441995.248606164,18732548.25602615,153935.13093297073,6505885.089526686,322858.1267128132,6780596.411366708
439,2002,13597038.882047439,22031478.585698716,246479.05024482115,8387701.582366421,321417.2891631658,7766566.9261107715
295,2017,7147187.275428921,28833085.505857814,326016.2218370202,7450242.969338243,324077.5757415058,5387439.101615704
219,2007,9048321.958498351,22516562.865554743,101132.8001899478,7341657.532439738,277154.5020870116,5462116.539677548
669,2008,14815544.377230376,22481520.937117994,351253.6051825209,2424169.38471731,314608.0881698973,8303615.823120209
495,2021,6580423.197763735,17488296.112072114,329888.3382208396,3842172.0206903215,433843.7244540443,4301153.604661862
230,2011,11714508.191554379,12666343.125621017,187480.23335974384,5709208.658304186,460914.4733197291,5875357.6318120705
20,1991,7371844.615472641,18938753.065116845,142219.63365654956,2012919.456523777,45899.71614901889,4483504.302455733
987,2002,10001590.062825443,21973526.38135028,459551.3506390495,5306437.419660306,5876.286778283502,6735298.530707472
553,2012,13005096.45795688,24480671.93311608,63511.78634856852,5007881.425059202,259457.9070876456,7076060.708023722
950,2014,9885860.525558189,26521735.47790862,216015.3956560925,3087309.9558278127,206406.1800022698,6021536.788984126
148,2017,13054816.933119101,15118561.84136243,383491.81411106425,2797460.125921143,225584.7200126574,7490287.749326147
108,2000,9263349.054403458,14824401.50455775,74068.54773769356,3226367.3673018776,229252.60017715648,4852169.4936442515
403,2022,14993529.298700329,21305997.262090363,466463.76677047083,6445960.860433531,447594.2957651901,9085463.200258391
596,2013,9358282.3422021,21320303.662688587,263126.2033822889,4734571.344063924,318313.53336871933,5545363.607219442
483,1991,6493794.786378264,14358955.934055485,252407.8272435504,4725631.841223195,221170.03766262237,4180121.7067507277
367,2019,9018695.156492488,21749506.20702546,212138.70539965603,2635598.89862305,227391.3549164306,5645020.56096351
834,2006,12425931.846422302,16917576.9994879,433725.09574727406,8086294.817345155,422251.31394924177,7540751.450203604
414,2023,13479377.577586286,22786298.377572656,474220.7044068636,7303414.497441743,108528.11466249307,8474026.444778485
309,2011,9601032.991762623,15820894.273444034,190034.01310888896,4861675.56410867,7373.246267128375,5954759.164192718
802,1994,10944768.410584398,21845835.84143153,271196.82512503566,2279817.273181436,239083.69162424203,6184659.732681175
918,2005,13448900.678262902,25366200.82473846,157711.5664160786,7432307.834769762,480235.47945844237,7519619.201984216
835,2002,13135461.799983198,29603175.514038756,184008.38083567517,9089599.07847755,407186.02010808396,7610004.630643325
134,2015,11577239.053611327,28221361.129435144,14166.780311290095,2604357.3555377168,204197.6120237714,6407840.804582632
719,2020,13150271.04250855,20070774.946549047,392967.7422052084,6423943.840151284,87549.54546053462,8178367.680730798
283,2012,10759107.58368637,19766981.66635236,484666.570379523,4818779.2189374715,285067.6148704195,6632466.407419582
778,2001,5046481.689252807,18754000.118714973,384763.27592384355,1788853.2355826567,439852.28172845265,3638171.8778363043
73,2003,5412667.844022232,10555011.95977277,259105.71038072894,7532443.084026896,358636.7828978222,3609686.050027772
